SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
ORTINGLOBE,EQ,13.49,13.49,12.26,13.49,13.49,12.85,76847,1028923.90,29-Jul-2025,201,INE749B01020
OSELDEVICE,SM,420.2,420.2,384,420.2,420.2,350.2,420400,171980520.00,29-Jul-2025,614,INE0RMF01018
OSIAHYPER,BE,14.01,14.1,14,14.1,14.1,14.01,195810,2754567.22,29-Jul-2025,194,INE06IR01021
OSWALAGRO,EQ,82,82.4,80.15,80.6,80.45,81.58,162348,13170171.52,29-Jul-2025,2524,INE142A01012
OSWALGREEN,EQ,43.36,44,42.56,43.52,43.24,43.11,139894,6042195.71,29-Jul-2025,1418,INE143A01010
OSWALPUMPS,EQ,710.75,727,692.15,717.75,726,715.15,696292,491065582.25,29-Jul-2025,20416,INE0BYP01024
OWAIS,ST,476,500,473.8,478.8,494,498.7,15700,7593220.00,29-Jul-2025,127,INE0R8M01017
PNGJL,EQ,586.6,589.3,577,586.05,586,583.35,72427,42291391.90,29-Jul-2025,3713,INE953R01016
PGHH,EQ,13074,13149,12898,13091,13117,12972,64145,834091375.00,29-Jul-2025,2590,INE179A01014
PAGEIND,EQ,46350,47400,46220,47215,47215,46510,21249,999886975.00,29-Jul-2025,13809,INE761H01022
PAISALO,EQ,31.6,31.95,31.2,31.3,31.35,31.62,9801815,308308853.96,29-Jul-2025,16721,INE420C01059
PAKKA,EQ,193.48,200.95,191.24,199.71,198.65,192.24,77513,15234505.38,29-Jul-2025,2079,INE551D01018
PALASHSECU,EQ,123.42,125.84,122.5,122.88,122.56,121.81,3737,459383.35,29-Jul-2025,112,INE471W01019
PALREDTEC,BE,58.25,58.25,57.34,57.34,57.34,58.52,2062,118712.83,29-Jul-2025,16,INE218G01033
PANACEABIO,EQ,404.5,428,399.95,424.65,421,403.6,126650,52656349.75,29-Jul-2025,4451,INE922B01023
